time,f0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,F1,F2,F3,F4,F5,VAD
1.685,219,1,0.08167954,0.457147547,6.157983236,0.1184691,0.046511452,-0.350392755,-7.898691209,5.073821867,-2.651009099,-0.134947746,0.324468912,-0.649473268,0.616607096,0.293685222,-0.14767958,0.04745648,-0.298413624,-0.019164097,0.026543884,0.062277969,0.056464634,-0.281981366,0.258430953,0.185506386,-0.420742686,0.232072777,-0.00751385,-0.289223035,0.35451708,-0.055788681,-0.14899499,1510.991217,3402,5257.991217,6094,8290,0.074060017
1.695,218.5,1,0.073594906,0.427093389,7.568008678,0.180606919,0.050590332,-0.35058084,-7.889374782,5.11767669,-2.619877062,-0.038726138,0.324949193,-0.69351134,0.682635047,0.26331212,-0.191438613,0.080836097,-0.315342098,-0.088440317,0.192506207,-0.044601175,0.067415148,-0.211708777,0.133401207,0.205528572,-0.322503981,0.150951089,0.068811336,-0.282674622,0.267351166,-0.017854255,-0.154680523,1529,3402,5300.502122,6094,8265.497878,0.074058752
1.705,217.5,1,0.098106163,0.508347454,7.908223657,0.146045781,0.063515323,-0.349985917,-7.930371773,5.101983521,-2.560005138,0.01274666,0.251241823,-0.674429025,0.741218142,0.175695717,-0.162283954,0.15350069,-0.367389235,-0.038459837,0.169806634,-0.051279012,0.049136185,-0.175051956,0.080416305,0.151810777,-0.22099968,0.083107689,0.104446892,-0.207328788,0.165737325,-0.045657523,-0.032524368,1504.986972,3426.013028,5306.714265,6094,8259.285735,0.074058754
1.715,217,1,0.073647758,0.338076034,5.850283152,0.09325545,0.056403513,-0.352248105,-7.938320613,5.034007839,-2.604172221,0.017920213,0.234435108,-0.681711675,0.849818735,0.178650908,-0.19322884,0.258232127,-0.420272226,-0.099753402,0.250157358,-0.129749329,0.016227688,-0.093464497,-0.033680133,0.232614359,-0.152509136,-0.028593991,0.177606821,-0.161921385,0.047687389,0.032825026,-0.038460053,1497.488433,3433.511567,5273.476066,6105.488433,8233.440565,0.074058754
1.725,217.5,1,0.081267691,0.432125978,5.366891224,0.12107156,0.058830397,-0.353884523,-7.949560184,5.081047387,-2.622449047,-0.021223405,0.295302794,-0.642809076,0.836641847,0.299713131,-0.239696067,0.317926657,-0.349547083,-0.163574305,0.299137822,-0.131901003,-0.033530021,-0.074812753,-0.056045004,0.196476005,-0.067537907,-0.163212131,0.219866654,-0.087974905,-0.032631733,0.084799721,-0.00846359,1518.785267,3412.214733,5242.750427,6057.680748,7569.738373,0.074314877
1.735,218.5,1,0.071886913,0.367650271,7.38300387,0.108251281,0.061792327,-0.345279703,-7.926899668,5.06655209,-2.629964053,-0.041101139,0.265550531,-0.674975989,0.809452343,0.201735834,-0.198790905,0.198336277,-0.394324381,-0.103183776,0.216813975,-0.113230317,0.0633217,-0.152596904,-0.036290743,0.293008596,-0.183235614,-0.09508172,0.224233436,-0.141809186,-0.007452435,0.098502627,-0.064082929,1517.464968,3390.989287,5221.464968,5985.454255,7099.172268,0.074132066
1.745,220,1,0.080402025,0.483399815,3.020117556,0.13802398,0.066104889,-0.338022815,-7.927977392,5.150086872,-2.607404239,-0.183352313,0.35816067,-0.604197343,0.628131043,0.297420702,-0.132682215,-0.006943537,-0.312956908,-0.016756867,0.029534385,0.069608817,0.11396634,-0.324619195,0.12832328,0.32377648,-0.398998135,0.166564454,0.128935363,-0.29524771,0.209784716,-0.019714978,-0.125056593,1496.228147,3381,5222.284798,7102.712831,9998.354881,0.129020318
1.755,222,1,0.078694023,0.353808074,4.755516777,0.083233112,0.060267543,-0.341104563,-7.953450708,5.287023006,-2.58108972,-0.39840493,0.45936885,-0.539660609,0.391441347,0.468370921,-0.126215851,-0.246166993,-0.145904445,0.000975838,-0.138785333,0.313129581,0.061571891,-0.479927737,0.334749516,0.235427213,-0.505575265,0.340555682,0.011960201,-0.341835973,0.374768337,-0.126517981,-0.166028345,1486,3381,5276.135113,8215.100549,12726.13511,0.26218249
1.765,225,1,0.080848948,0.364171033,6.008756436,0.125387006,0.062884677,-0.335381637,-7.913032193,5.364969599,-2.58666527,-0.487767032,0.537091628,-0.531374816,0.397455469,0.534772876,-0.111117418,-0.314186699,-0.067703028,-0.031926048,-0.173550963,0.371548943,0.031012462,-0.516495381,0.412442025,0.165782939,-0.503027009,0.366558535,0.005728882,-0.375559261,0.447474738,-0.177853667,-0.169890054,1496.294133,3391.294133,5297.921538,8225.921538,12747.92154,0.431197571
1.775,227.5,1,0.071205531,0.366120204,5.187235606,0.082736479,0.05237093,-0.325839646,-7.885005975,5.330838548,-2.663414429,-0.464011695,0.505795783,-0.516293749,0.480849339,0.538881698,-0.035041038,-0.213492172,-0.103614916,-0.000328655,-0.196331161,0.29642683,0.006922441,-0.503901922,0.392863907,0.174893579,-0.520385751,0.378438473,0.013305341,-0.369912867,0.462623209,-0.186461831,-0.172914215,1496.944727,3391.944727,5255.410632,7162.561033,10560.76459,0.489522385
1.785,228.5,1,0.070637054,0.401208848,11.29351933,0.12755476,0.045157753,-0.323054394,-7.748008275,5.341543527,-2.745375389,-0.315419768,0.463705753,-0.562168294,0.531937337,0.491957066,-0.049487348,-0.131749188,-0.151227875,0.024877287,-0.195585215,0.256727151,0.015458952,-0.491939142,0.40071365,0.165556856,-0.536130036,0.435246445,-0.032735747,-0.348418549,0.464317789,-0.223794721,-0.142638654,1475.716139,3390.816413,5253.100274,6008.899726,8244.200548,0.510405655
1.795,229,1,0.072534758,0.376512913,7.675599731,0.101881649,0.055520038,-0.322070162,-7.656432895,5.275242243,-2.832773816,-0.241663675,0.410630287,-0.630522448,0.555048829,0.469821932,-0.070743766,-0.135290348,-0.119897721,-0.021704966,-0.17623334,0.261294263,0.037965285,-0.488147085,0.412361326,0.135636024,-0.513872921,0.445873972,-0.030600625,-0.373899222,0.477388015,-0.258252714,-0.10766482,1474.033627,3392.422447,5276,5976.422447,8309.61118,0.553674461
1.805,228.5,1,0.073294719,0.365197971,3.361494611,0.077121482,0.050273784,-0.322070162,-7.744374159,5.177860422,-2.796883436,-0.27690691,0.361918953,-0.663848613,0.547082954,0.531467593,-0.048746171,-0.15662528,-0.071782246,-0.027351798,-0.157079473,0.305621172,0.016337323,-0.480141599,0.390660302,0.11724888,-0.518757272,0.422028403,-0.046288551,-0.345190946,0.471911198,-0.221859912,-0.127408292,1476.216608,3371.216608,5266.216608,5955.216608,8342.783392,0.572404866
1.815,226.5,1,0.062970264,0.219693878,7.553843147,0.092168606,0.040153175,-0.313938152,-8.095745741,5.136165692,-2.541243514,-0.379697145,0.398978127,-0.697094759,0.467341659,0.624811054,-0.092204245,-0.167628967,0.017656549,-0.069555953,-0.105581138,0.43654272,-0.075292923,-0.447779998,0.356281204,0.049926301,-0.464000635,0.368378474,-0.072934881,-0.23897896,0.391682143,-0.189860594,-0.102438368,1454.900167,3368.533158,5272.632991,5989.79914,8345.466842,0.601083105
1.825,224.5,1,0.08389414,0.288150317,0.900735973,0.19886437,0.066811345,-0.315446615,-8.657329414,5.026164726,-2.269614924,-0.682099341,0.438394965,-0.762403222,0.305138925,0.719362493,-0.283121497,-0.187791988,0.182135597,-0.270939359,0.011504469,0.547768346,-0.224268714,-0.308908745,0.325144157,-0.04524741,-0.268605458,0.218397478,-0.083944536,-0.12573009,0.227934288,-0.132342579,-0.002452436,1451.860973,3344.712207,5206.280517,6023.573179,8287.851234,0.601222975
1.835,223.5,0,0.078548553,0.292554587,0.40354265,0.208210608,0.086350204,-0.331719977,-9.176647267,4.979744014,-1.818798311,-0.80510619,0.413661874,-0.721294153,0.180014924,0.749269732,-0.38102097,-0.207140362,0.249230454,-0.363885033,0.087111143,0.473239851,-0.293593588,-0.122868406,0.300942494,-0.08820379,-0.149361513,0.065461028,-0.067808258,-0.051611551,0.112408119,-0.047285598,0.070315386,1499.309605,3312.654802,5143.997097,5977.377887,8226,0.558720051
1.845,225,0,0.057634549,0.202391786,-3.448635497,0.228293399,0.103061676,-0.354924606,-9.568427136,4.960937471,-1.232550275,-0.66292957,0.423247481,-0.496741448,0.132925341,0.690797766,-0.319781783,-0.307701515,0.197879018,-0.184575039,0.034843783,0.314919238,-0.201515761,-0.082763335,0.245340668,-0.04971633,-0.135482609,0.009751205,-0.025877006,-0.062423677,0.099798389,0.038550735,0.035732262,1558.782455,3338,4596.671193,5526.67564,10331.79326,0.299971197
1.855,227.5,0,0.036720545,0.112228986,-7.300813644,0.24837619,0.119773148,-0.417051653,-9.774713039,4.813589845,-1.021850539,-0.66022326,0.448324199,-0.362370448,0.09058929,0.588733757,-0.385214898,-0.417614079,0.127701682,-0.056188464,0.030016258,0.285884874,-0.058528536,-0.12819126,0.214441157,-0.020551875,-0.136629415,0.010443852,-0.055680369,-0.087152428,0.116727707,0.10060476,-0.033723933,1597.208835,3338,3639,4867,13501,0.140761256
1.865,228.5,1,0.070291665,0.27063096,-4.753182372,0.200261475,0.129347418,-0.464998564,-9.834215106,4.727266643,-0.918827695,-0.524629617,0.35103937,-0.392772651,0.080194678,0.44050053,-0.352022683,-0.336047221,0.019939246,-0.060278975,0.090568647,0.294480165,0.024026704,-0.170924663,0.225184553,-0.065271216,-0.22549309,0.070577167,-0.002588441,-0.090545735,0.088308062,0.019749667,0.036319683,1612.530494,3378.280572,4190.128572,7971.615663,13493.09447,0.13976879
1.875,202.5,1,0.106112888,0.449486748,6.090375138,0.240884907,0.082126442,-0.48513339,-9.951574711,4.462422486,-0.780704361,-0.193452803,0.135613381,-0.342606687,0.184215563,0.229340275,-0.1636125,-0.279012281,-0.089792327,0.085553686,0.031785943,0.218650727,0.066187886,-0.284628188,0.181270626,-0.001297459,-0.266716187,0.151515015,0.082355585,-0.169880691,-0.003506759,-0.025480358,0.124106078,1563.968248,3421.634902,5134.76193,13114,13480,0.139694849
1.885,200,1,0.056170007,0.224537783,-4.434014244,0.379417857,0.064658945,-0.504503647,-10.07151345,4.088604186,-0.77470322,0.139339337,-0.030351767,-0.231414697,0.336629807,-0.063420929,-0.127557374,-0.323858198,-0.241756602,0.238015379,-0.050280387,0.22946478,0.189227069,-0.35814778,0.199824668,0.095014795,-0.345731391,0.135905933,-0.014814521,-0.178087811,0.074424399,-0.024351132,0.074948753,1557.781518,3327.590489,5151.79982,11651.42829,13350.54383,0.131116597
1.895,224,1,0.085281203,0.359328106,2.486276346,0.161544377,0.126486107,-0.503042393,-10.02778009,4.238200698,-0.602429491,0.166316432,0.140446796,-0.169588299,0.334240886,-0.059173241,-0.152658466,-0.343648989,-0.29759097,0.146282295,-0.017786051,0.265939982,0.284454941,-0.278383952,0.162388349,0.042713351,-0.34902285,0.098688696,-0.032087482,-0.061501595,0.154669653,0.021830912,-0.019240993,1542.559527,3237.531284,5096.720237,8979,13158.16071,0.114461363
1.905,224,1,0.076689049,0.297775206,9.3800571,0.170373693,0.132383578,-0.512443439,-10.11224563,4.359118872,-0.354378646,0.143251287,0.171152713,-0.14878729,0.245982642,0.004056878,-0.094914616,-0.286447042,-0.259501129,0.032019426,-0.03737323,0.256890418,0.20158423,-0.205888256,0.256701789,-0.01406913,-0.312402457,0.103180728,-0.058755917,-0.043119413,0.129286136,0.028072526,-0.016378328,1486,3258.950093,5167.693427,8964.768858,13243,0.038379796
1.915,227,0,0.104555573,0.270702981,16.97053796,0.176945644,0.104989295,-0.522910216,-10.47191603,4.290053139,-0.166334683,-0.063579881,0.205442015,-0.014200968,0.0986739,-0.041156335,-0.201093664,-0.326216032,-0.1444038,0.062276896,0.100230442,0.344089973,-0.037597878,-0.278576363,0.285713043,0.019665573,-0.173216221,-0.019096598,-0.082831696,0.020303961,0.039822346,0.036518696,0.089384316,1534.25696,3238.485088,5254,9032.513919,13352.93638,0.032225866
1.925,202,0,0.083658674,0.21659919,13.57873772,0.141580573,0.110320908,-0.451463022,-10.39015744,3.980589833,-0.011226347,0.117860404,-0.003132267,-0.015153952,-0.013230769,-0.053157611,-0.162287626,-0.279235965,-0.077712818,0.074396506,0.022921295,0.325055707,0.151282538,-0.332309626,0.26233291,-0.025483804,-0.255032993,-0.032864478,-0.195744865,0.219661693,0.05905062,-0.031666507,0.121739258,1517.415207,2667.243711,4550.668823,9231.219419,13567.27467,0.029569985
1.935,174.5,0,0.062761775,0.162495399,10.18693747,0.106215502,0.115652521,-0.340820954,-10.26418745,3.520602795,-0.159328532,0.251301833,-0.448900959,0.03772474,-0.094422843,-0.028835088,-0.10590597,-0.217723878,-0.218976747,0.112056561,0.08848833,0.182481139,0.165921,-0.290423847,0.29509726,-0.111019833,-0.216847324,0.038750719,-0.310442063,0.179780554,0.065283283,-0.062005996,0.15956337,1249,1550,2972,9184.238768,13541.99737,0.043025175
1.945,175.5,0,0.041864876,0.108391608,6.795137227,0.070850431,0.120984134,-0.274415265,-9.63921584,2.877172383,-0.171517967,0.646537518,-0.665480848,0.272861371,-0.290634513,0.149829961,-0.219283416,0.019559394,-0.203073855,0.011622823,0.06105058,0.087563478,0.149620413,-0.087169741,0.176644532,-0.123794245,-0.038254686,-0.2133883,-0.201226176,0.070757147,0.187695153,-0.054665858,0.014851756,1199.900939,1574.83499,3715.622407,9071.890245,13550.1757,0.059789832
1.955,187,0,0.020967977,0.054287817,3.403336981,0.03548536,0.126315746,-0.24634899,-8.729020414,1.899725116,-1.031456573,0.994466625,-0.735135862,0.411228352,-0.466587471,0.296386879,-0.422330461,0.254954868,0.01268344,0.298463901,0.147993384,0.1455628,0.230798509,-0.076850724,0.070873055,-0.254369912,-0.038349889,-0.121700236,-0.012156008,-0.063063423,0.059219978,0.042383756,0.021162577,964.8990831,1483.512192,4668.132908,8029.020103,13458,0.103476302
1.965,198,0,7.11E-05,0.000184026,0.011536736,0.000120289,0.131647359,-0.225332602,-8.159664379,2.071433959,-0.744286915,1.409977545,-0.616227819,0.574617173,-0.491515318,0.445410351,-0.48825123,0.267824324,0.05200832,0.125884842,-0.051676114,-0.023115201,-0.045386873,-0.072885303,0.261006387,-0.206688986,0.049587463,-0.089608069,0.037278727,-0.136100552,0.038735434,0.020757361,0.070185068,668,1365.456772,3064.3705,6186.065802,12683.0023,0.108949347
1.975,198,1,0.071046185,0.25078545,4.754509399,0.280927229,0.106570606,-0.200565702,-7.73855006,1.903051668,-0.768255109,1.594565124,-0.742348937,0.541599483,-0.427031916,0.596704996,-0.424435045,0.515166953,-0.119946255,0.137755206,0.05026363,-0.00138713,-0.030535719,-0.127979322,0.199478224,-0.267991885,0.006305642,-0.118564013,0.236755896,-0.133494701,0.117997001,-0.013603638,-0.005506861,727.3154848,2158.663108,4528.7971,7485.11253,9864.075118,0.105541607
1.985,198,1,0.043553184,0.180877868,0.205434973,0.154667239,0.125746517,-0.196440128,-7.695819325,1.897530193,-0.77457809,1.607358537,-1.038791428,0.56366211,-0.472129172,0.260782998,-0.432792707,0.607559949,-0.111873299,0.042831117,0.144525369,0.010536049,-0.00668034,-0.210350902,0.305111497,-0.383380227,0.008460266,-0.145456829,0.142816812,-0.034571644,0.12698127,0.008826877,-0.042438525,888.6423991,2110,3074.139542,6254.957682,8545.426361,0.104537656
1.995,198,1,0.050730868,0.236434798,16.90945681,0.170728652,0.150224426,-0.197317568,-7.711276414,1.683113756,-0.769642674,1.791351624,-1.001639279,0.612827833,-0.536408638,0.299467123,-0.445733176,0.677789926,-0.113461768,0.132058886,0.143288755,-0.104580891,0.090507081,-0.145114534,0.1653459,-0.489043924,0.075593113,-0.097631803,0.30541876,0.017703521,0.026681931,-0.184231046,-0.012870574,805.4831774,2110,5922,7924,10429.14177,0.104390946
2.005,197.5,1,0.050526814,0.222724325,8.694373568,0.298632922,0.101134639,-0.194199189,-7.51990452,1.734387092,-0.531123281,1.823466968,-1.244139472,0.672612317,-0.480090476,0.471635681,-0.425238651,0.622675835,-0.16665813,0.029344437,0.037797794,-0.032528334,0.050779386,-0.215463243,0.191175339,-0.359618289,0.180056984,-0.109342851,0.14529304,-0.197532858,0.065581852,-0.008974114,0.112979876,679.6598004,2984.720549,6375.542713,8457.26023,10963.73993,0.099337676
2.015,197,1,0.045748259,0.344663956,2.04185505,0.524113564,0.102511827,-0.191881167,-7.536667628,1.76526726,-0.368810157,1.89877938,-1.202053333,0.766842287,-0.482783722,0.324148788,-0.48931888,0.635890872,-0.2729854,0.134157542,0.135240411,-0.09936069,0.004121497,-0.206180444,0.128059387,-0.276013585,0.129439715,-0.251190804,0.180965593,-0.088836036,0.122588881,0.012684173,0.100778929,637.1488947,6145.851105,7970.272946,10405.55332,13031.06711,0.087144358
2.025,196.5,1,0.04920011,0.212472216,6.959663007,0.185744469,0.106842785,-0.188925495,-7.535099463,1.731830599,-0.47229973,1.966310614,-1.147177587,0.814830934,-0.397770614,0.340396448,-0.464541301,0.556037729,-0.263164153,0.191787926,0.197432412,-0.109295096,-0.021958984,-0.207893974,0.074153368,-0.291772525,0.237846207,-0.152494853,0.252040639,-0.162809631,0.094355585,-0.174056705,0.174027439,607.0837728,6112.909447,7481.936164,10503.91623,12877,0.079580668
2.035,196,1,0.034828693,0.318660602,9.852444442,0.101997161,0.065489959,-0.185171636,-7.685852247,1.689644687,-0.597488654,1.917520522,-1.100338185,0.552996269,-0.412607097,0.306636408,-0.467212063,0.576342949,-0.071546281,0.152364256,0.223558615,-0.07484022,-0.069919674,-0.002749161,0.132185353,-0.379230286,0.147381852,-0.190370722,0.195097569,-0.199348164,0.207673035,-0.096537187,0.107508755,632.0560078,5835,6094,10482.972,12880.84491,0.058801918
2.045,196,1,0.065159643,0.399926881,11.13151414,0.149046418,0.160662079,-0.197095224,-7.806450232,1.842131931,-0.690743385,1.953573174,-0.888261219,0.478595399,-0.463444428,0.391521861,-0.508066568,0.530438905,0.051205454,0.038709415,0.0297973,0.082476999,-0.096755117,-0.200659161,0.28716936,-0.336543613,0.010175998,-0.159087563,0.280314852,-0.126232023,0.205925248,-0.218865692,0.035479468,653.0606384,5801.858658,6094,10065.75844,12446.89997,0.058671531
2.055,196.5,1,0.067874097,0.179799923,11.95882217,0.109602492,0.118767645,-0.227671141,-7.980598274,2.114552053,-0.563653712,1.730710878,-0.734041067,0.415493492,-0.327026695,0.540838323,-0.508502882,0.364537251,0.121327886,0.225619147,-0.00389175,-0.068213285,-0.045896436,-0.391120537,0.184709923,-0.123169164,0.021071526,-0.143350239,0.262337356,-0.017996346,0.035835729,-0.143961815,0.103769721,587.8947281,5642,6094,8157.156649,10271,0.058671531
2.065,197,1,0.081932393,0.295060687,19.97168687,0.111868488,0.094363214,-0.298723455,-8.244191847,2.455077671,-0.335870705,1.51982717,-0.620225086,0.430783179,-0.486971332,0.484504405,-0.427091357,0.309984775,0.088086648,0.158652685,0.06148355,-0.090896745,0.089006994,-0.213721368,0.086482235,-0.211535633,-0.005335405,-0.107107393,0.162493892,0.049328789,-0.043874985,-0.057755908,0.170000343,617.5943661,5642,6045.883262,7926.271403,9969.488304,0.059114881
2.075,197,1,0.148211946,0.344365806,15.61366119,0.128205362,0.128685457,-0.383601015,-8.560467266,2.735536982,-0.228962811,1.228192784,-0.53390211,0.570165419,-0.426142177,0.410457509,-0.358062536,0.171288587,0.072697878,0.030424141,0.201327107,-0.018097269,-0.029230307,-0.24173852,0.080054196,-0.106841032,-0.024333718,-0.100125324,0.186448653,0.041563095,-0.025585829,-0.120953131,0.151126781,589.9436063,5659.749619,5815.442844,6490.958527,8735.871281,0.059965426
2.085,197,0,0.069233433,0.209432731,12.43210764,0.476833379,0.084440676,-0.472115808,-8.848507074,3.142930651,-0.251827456,1.103652821,-0.553008462,0.611781523,-0.300455057,0.305150634,0.005282814,-0.021540223,0.316992992,-0.130618827,0.155353615,-0.030207373,-0.181710996,-0.098633506,-0.146642241,0.068709632,-0.041672941,0.020208279,0.054806637,-0.066407337,0.185969332,-0.22428744,0.17573921,637.7957222,5365.961118,6058.658496,8976.349387,11797.34939,0.060872484
2.095,206,0,0.017848989,0.101021001,-4.038429028,1.133286407,0.05904697,-0.530534636,-9.17746622,3.574229482,-0.00773071,0.981929317,-0.539797785,0.475156099,-0.187406875,0.141073956,0.002974109,-0.033847916,0.371398131,-0.300851721,0.229852426,0.065551098,-0.213660575,-0.006560171,-0.220358374,0.066609374,-0.031085873,0.071846745,-0.027637265,-0.076799087,0.244383151,-0.221291704,0.117240868,581,2542.246596,5860.971757,8962.938351,11771.53505,0.085994201
2.105,214,1,0.178796291,0.497013892,9.448291702,0.230051075,0.08817213,-0.521531818,-9.838037469,4.532806361,0.423545461,0.26361285,-0.191214846,0.375114916,0.030802755,-0.020727465,-0.15442416,0.08858456,0.170664808,-0.37844236,0.222034178,0.155036347,-0.266952918,0.074085796,-0.048510827,-0.188735733,0.055707106,0.168510053,-0.057141847,0.022764702,0.048167243,-0.227829966,0.208766027,583.2763639,2289.736517,6075.967586,8722.455835,11515.7494,0.087024896
2.115,213,1,0.099781349,0.328308523,0.516202901,0.135731367,0.106700693,-0.51828883,-9.742018232,5.170954556,0.226998484,-0.139164707,-0.081633184,0.159173506,0.048417526,0.120497361,-0.070721801,-0.19670455,0.255727833,-0.374460247,-0.177351654,0.450950097,-0.162886961,0.051018436,0.05946467,-0.330479395,0.284432637,0.038818319,-0.098491018,0.217810331,-0.258715999,-0.131050739,0.1865507,603,1424.960162,4587.782841,6186.050771,9789.987578,0.110278381
2.125,212.5,1,0.042492671,0.198962204,-3.098036847,0.07893125,0.118418065,-0.522145089,-9.405900808,5.328694075,-0.208662345,-0.373516463,-0.026799134,0.144092248,-0.14145986,0.190393405,-0.010979939,-0.640230496,0.425386285,-0.101000922,-0.495728798,0.543266249,-0.057201018,-0.001455515,-0.013512117,-0.248230222,0.503499983,-0.158352511,-0.132891524,0.280999683,-0.417924734,0.045147692,0.183941215,606.4710682,1530.11174,2686.362875,5085.235626,9714.551791,0.123303786
2.135,212,1,0.090496859,0.476872311,-1.532730436,0.302277646,0.071547838,-0.523333786,-9.149884977,5.260334331,-0.556718283,-0.32106863,-0.050786204,0.074082797,-0.094953223,-0.005664907,-0.335975397,-0.587364653,0.650775567,-0.028878002,-0.452437998,0.510579369,-0.209067219,0.022472424,0.076037486,-0.29394772,0.517309405,-0.166160536,-0.19015298,0.288072103,-0.371238549,0.112983067,0.190701355,643.0180261,2283,5086.438287,6360.945922,9766.927895,0.128754443
2.145,212.5,1,0.111030239,0.681936627,2.405333541,0.268444371,0.077199404,-0.5124824,-8.902013065,5.291582961,-0.883166772,-0.042079508,0.196029678,-0.076762236,0.021277765,-0.161571074,-0.590591137,-0.257729552,0.750892689,-0.193033522,-0.303663674,0.415100872,-0.307053229,0.146104965,0.067027266,-0.343833535,0.451050354,-0.080226106,-0.216426777,0.304346808,-0.299127075,0.017498625,0.205916496,593.0284817,2294.188971,5146,6482.275427,9929.49288,0.130801026
2.155,214,1,0.116000984,0.534874359,6.512134284,0.145957626,0.087052297,-0.496298358,-8.814171465,5.351581545,-1.042543389,0.186351094,0.670428519,-0.230207232,-0.02765553,-0.148299401,-0.631450208,-0.009305989,0.633444386,-0.374756572,-0.202925644,0.35925112,-0.227576825,0.237772756,-0.065644717,-0.309956683,0.410216244,-0.062886842,-0.153225682,0.23111106,-0.241605592,-0.048851507,0.181765775,426.9924294,2480.007571,5139.988644,6508.032763,9981.044119,0.13086507
2.165,215.5,1,0.123533368,0.438585258,5.018408411,0.164855258,0.076728619,-0.489990851,-8.743643266,5.239954568,-1.046190226,0.510624024,0.902346713,-0.330132613,-0.149010607,-0.120364474,-0.551577799,0.061161975,0.48758283,-0.492868346,-0.092773406,0.406526978,-0.248893035,0.33856691,-0.1622509,-0.320444207,0.49845802,-0.128792153,-0.121237996,0.201988173,-0.262827775,0.025962351,0.104437904,345.7397328,2564.289649,4998.04875,6611,10207.73973,0.113653049
2.175,216,1,0.085272327,0.603428818,1.964475827,0.209840071,0.069985837,-0.470773205,-8.666232888,5.039887917,-1.049983353,0.847735938,1.001866656,-0.407489409,-0.386971668,-0.151383449,-0.428334179,-0.011699363,0.466542722,-0.48123795,-0.013041422,0.458317022,-0.378526452,0.366143564,-0.149960928,-0.311248248,0.583954975,-0.236383406,-0.149423361,0.286721568,-0.308549167,0.096174427,0.062778741,367.0255967,2638.305415,4477.974403,6611,10226.47353,0.113666785
2.185,216,1,0.077576415,0.565440876,4.012650303,0.256569577,0.06143939,-0.452290569,-8.682799088,4.897965448,-1.05619763,0.972079882,0.975174071,-0.41442239,-0.590464044,-0.180467383,-0.231136027,-0.160212442,0.385909722,-0.466844047,0.031022875,0.569313436,-0.4372382,0.299532294,-0.055498204,-0.334846415,0.573039781,-0.281120253,-0.184213017,0.393274648,-0.352761114,0.100393997,0.097721045,408.7379872,3101,4438.420499,6609.116003,10161.5795,0.116733515
2.195,216,1,0.089056521,0.53741301,3.599044769,0.192439861,0.070873193,-0.448082863,-8.658812436,4.855042695,-1.142408524,1.010373156,0.875222068,-0.362159507,-0.617381019,-0.157951723,-0.108436201,-0.279560104,0.269154309,-0.449116445,0.010007035,0.675323179,-0.430778507,0.269105349,0.004248739,-0.404126124,0.558795559,-0.274232909,-0.186159778,0.466767602,-0.432200051,0.113048717,0.139080382,387.9525918,3101.094816,4630.261296,6459.975745,9970.119072,0.130872414
2.205,216,1,0.114093165,0.548880954,3.954385478,0.237548826,0.099033816,-0.447114875,-8.550155488,4.770627584,-1.275039893,1.165990705,0.887375201,-0.363411822,-0.589298967,-0.192547667,-0.118032958,-0.350802024,0.310276692,-0.382979999,-0.079725003,0.722798009,-0.47036082,0.234046006,0.090255468,-0.450367763,0.565551604,-0.240971159,-0.232007386,0.483191818,-0.448844187,0.097868824,0.192950135,345.4416861,3186.116628,4864.56559,6438.225979,10076.89065,0.136558196
2.215,216.5,1,0.098825577,0.427722393,6.119443802,0.159249916,0.076336845,-0.445199029,-8.480141938,4.647016991,-1.262900232,1.350367138,0.820051391,-0.305837165,-0.538005273,-0.332578328,-0.004719656,-0.411945221,0.329430894,-0.371994183,-0.130925655,0.738741874,-0.4703231,0.210262246,0.178239922,-0.502852829,0.577102473,-0.160539558,-0.321106741,0.501746814,-0.427645986,-0.013544275,0.311103366,323.4762132,3144.93078,4635.130115,6417.454567,10162.13844,0.158513233
2.225,218.5,1,0.083543627,0.273856117,8.099234908,0.140529458,0.064699564,-0.450550066,-8.48786062,4.603316306,-1.172822612,1.344859506,0.687493115,-0.172869717,-0.499644653,-0.442305669,0.14532357,-0.438479958,0.212344717,-0.236466661,-0.245226077,0.659465511,-0.30619081,0.177717091,0.181705006,-0.443456833,0.516896437,-0.152571487,-0.265172607,0.499523821,-0.416570289,-0.112633475,0.352799021,323,3185.580125,4671.580125,6478.886698,10184.30657,0.20278228
2.235,220,1,0.09780146,0.378516812,6.057869834,0.17184991,0.061893442,-0.461513873,-8.497087799,4.464785639,-1.134475128,1.319765172,0.498258034,-0.096041071,-0.455665657,-0.539112562,0.297174146,-0.482614638,0.084829431,-0.044564898,-0.377105237,0.66772524,-0.166693292,0.033827066,0.228209768,-0.341639772,0.396957789,-0.133342436,-0.194353173,0.405838756,-0.377855478,-0.078672695,0.295010848,344.0233182,3228.091031,4734.158744,6378.750225,10143.90897,0.203059834
